Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10
9.76662E+17,21/03/2018,3:27:27 AM,Eastern Standard Time,amazon,@ApLifePhoto You might even say... our deals are lit! <Emoji: Electric light bulb> <Emoji: Winking face><Emoji: Dark sunglasses><Emoji: Smiling face with sunglasses>,0,0,1,
9.76584E+17,21/03/2018,10:20:00 PM,Eastern Standard Time,amazon,"@MonzaF1Girl That's great! Thank you for letting us know, Yvonne! You can reach out to us any time. We're always here and happy to help!",0,0,0,
9.76565E+17,21/03/2018,9:03:56 PM,Eastern Standard Time,amazon,"@JessicaABC7 What one may call lazy, another may call efficient! Welcome to the future!",1,0,4,
9.76565E+17,21/03/2018,9:03:25 PM,Eastern Standard Time,amazon,@mrsarithmetic Would you say that the Treasure Truck.... lights up your life? <Emoji: Rolling on the floor laughing>,0,0,3,
9.76565E+17,21/03/2018,9:03:00 PM,Eastern Standard Time,amazon,"@resing Now that was a ""bright"" thing to do! <Emoji: Rolling on the floor laughing>",0,0,1,
9.76539E+17,21/03/2018,7:20:24 PM,Eastern Standard Time,amazon,@teachergolz It's a magical experience bringing excitement in the classroom! <Emoji: Smiling face with smiling eyes><Emoji: Female teacher>,0,0,1,
9.76536E+17,21/03/2018,7:07:28 PM,Eastern Standard Time,amazon,"@Lucille_Petty Oooh, nothing like rain on a quiet morning!",0,0,1,
9.76509E+17,21/03/2018,5:19:05 PM,Eastern Standard Time,amazon,"With family as their foundation @amazonhandmade seller, Pereida-Rice Woodworking, has grown into a prosperous venture with seven full-time employees  http://amzn.to/2ptQxVp  pic.twitter.com/KyGw0WpR4V",19,35,79,
9.76493E+17,21/03/2018,4:18:00 PM,Eastern Standard Time,amazon,@PhoenixNFA <Emoji: Airplane> The sky is the limit when shopping on Amazon!,1,0,1,
9.76488E+17,21/03/2018,3:59:00 PM,Eastern Standard Time,amazon,"Regina's effort to tame her ""big hair"" inspired a new beauty products business. Become an entrepreneur on Amazon:  http://amzn.to/stories  pic.twitter.com/nmN1xN6m3v",10,17,47,
9.76315E+17,20/03/2018,4:29:00 AM,Eastern Standard Time,amazon,@My_BelovedPearl We're happy you've joined the Amazon family! Thank you for being an amazing customer! <Emoji: Smiling face with open mouth>,0,0,1,
9.76272E+17,20/03/2018,1:38:30 AM,Eastern Standard Time,amazon,@Amy_lynn_l We're happy to help out a new mommy! Congratulations on your little bundle of joy! <Emoji: Smiling face with smiling eyes> <Emoji: Heavy red heart> <Emoji: Baby>,0,0,3,
9.76245E+17,20/03/2018,11:52:23 PM,Eastern Standard Time,amazon,@Stephaniezuri Thanks for letting us know. It's fantastic to hear you're enjoying your new device so much!,1,0,1,
9.76228E+17,20/03/2018,10:44:53 PM,Eastern Standard Time,amazon,"How to get better at anything: Advice from the world's foremost expert on expertise, Professor Anders Ericsson. More #DayOneInsights for entrepreneurs:  http://amzn.to/dayoneinsights  pic.twitter.com/b2vd2ZvnOq",13,27,72,#DayOneInsights
9.76212E+17,20/03/2018,9:41:34 PM,Eastern Standard Time,amazon,@coastaldash_air Amazing! So many options with your Fire TV Stick. What are you gonna watch first? <Emoji: Fire><Emoji: Thinking face>,1,0,1,
9.76204E+17,20/03/2018,9:07:31 PM,Eastern Standard Time,amazon,@Virginia_Delish Warm thoughts headed your way! <Emoji: Heavy red heart>,0,0,1,
9.76203E+17,20/03/2018,9:06:32 PM,Eastern Standard Time,amazon,@leejackson Welcome to the Echo family! What's your favorite feature to use? We love asking Alexa to tell us a joke.,1,0,1,
9.76203E+17,20/03/2018,9:06:31 PM,Eastern Standard Time,amazon,@LocoMvO Egg-cellent decision!,0,1,1,
9.762E+17,20/03/2018,8:52:00 PM,Eastern Standard Time,amazon,@EBeavenCrain Grabbing a post-it note has never been so cute!,0,0,1,
9.75917E+17,19/03/2018,2:10:27 AM,Eastern Standard Time,amazon,"@IratePirateNHRD The best decorators always start early! Have you already come up with a theme, or are you still brewing over it? <Emoji: Jack-o-lantern><Emoji: Crystal ball>",2,0,2,
9.75917E+17,19/03/2018,2:09:37 AM,Eastern Standard Time,amazon,@LadyOfAngmar We're glad you're getting your order earlier than expected! Now that's a special delivery! ^FJ,1,0,1,
9.7554E+17,18/03/2018,1:11:28 AM,Eastern Standard Time,amazon,@travelingpoett What a cutie! He looks like he can't wait to sit in his new box! <Emoji: Smiling cat face with open mouth>,2,0,1,
9.75491E+17,18/03/2018,9:56:29 PM,Eastern Standard Time,amazon,@jess_eger Apologies! Try this link instead!  http://amzn.to/2G49xmN  <Emoji: Smiling face with open mouth and cold sweat>,1,0,0,
9.7549E+17,18/03/2018,9:52:28 PM,Eastern Standard Time,amazon,@jess_eger How about a cup of cuteness instead of a mug full of nope? Send us some details here:  http://amzn.to/2pn9uYR  and we can help! <Emoji: Smiling face with open mouth>,0,0,1,
9.75466E+17,18/03/2018,8:17:26 PM,Eastern Standard Time,amazon,@jess_eger Not your cup of tea? <Emoji: Hot beverage><Emoji: Winking face>,1,0,4,
9.75449E+17,18/03/2018,7:09:31 PM,Eastern Standard Time,amazon,@martinck Out of this world! Thanks for sharing these amazing creations. <Emoji: Robot face><Emoji: Smiling face with open mouth>,0,0,1,
9.75217E+17,17/03/2018,3:45:36 AM,Eastern Standard Time,amazon,@CaelaMcLoughlin That just makes delivery day more exciting!,0,0,0,
9.75109E+17,17/03/2018,8:38:01 PM,Eastern Standard Time,amazon,@watkinspaulr Thanks for the shout out! We had one of our best on the job! pic.twitter.com/O8YxtHLHgW,2,3,7,
9.75106E+17,17/03/2018,8:26:51 PM,Eastern Standard Time,amazon,@loganrbanks We like to band together and provide the strongest customer service possible! <Emoji: Flexed biceps>,1,0,1,
9.75103E+17,17/03/2018,8:13:01 PM,Eastern Standard Time,amazon,@Maggie_Paulsen Now no one can ever steal your thunder! Sleep tight! <Emoji: Heavy red heart>,0,0,1,
9.75103E+17,17/03/2018,8:12:27 PM,Eastern Standard Time,amazon,"@LA_Jenn7 <Emoji: Multiple musical notes> ""It's a beautiful day in the neighborhood!"" <Emoji: Multiple musical notes>  What is your favorite part of the show?",0,0,0,
9.7485E+17,16/03/2018,3:27:24 AM,Eastern Standard Time,amazon,"@linzwllmsn Look at those dance moves! Super adorable, thank you so much for sharing this with us! <Emoji: Grinning face with smiling eyes>",1,0,1,
9.74816E+17,16/03/2018,1:11:46 AM,Eastern Standard Time,amazon,@ThatGirl_B Enjoy your vacation and capture some amazing videos!,0,0,0,
9.74783E+17,16/03/2018,11:03:03 PM,Eastern Standard Time,amazon,Alfred was nervous when his wife left her career to become a fashion designer. Millions of dollars later...  https://amzn.to/stories  pic.twitter.com/UsY7KDcD0L,57,47,117,
9.74781E+17,16/03/2018,10:55:31 PM,Eastern Standard Time,amazon,"@Jwana_2000 Aww shucks, we love you too! <Emoji: Smiling face with heart-shaped eyes>",0,2,3,
9.74725E+17,16/03/2018,7:11:25 PM,Eastern Standard Time,amazon,@MrsGarland_15 It's always such a nice feeling to receive a hand written letter. What are they sending the letters for? <Emoji: Incoming envelope><Emoji: Closed mailbox with raised flag><Emoji: Grinning face with smiling eyes>,2,0,1,
9.74442E+17,15/03/2018,12:28:29 AM,Eastern Standard Time,amazon,"@SimplyKellyD You call it luck, we call it mind reading! <Emoji: Winking face>",1,0,1,
9.74442E+17,15/03/2018,12:28:29 AM,Eastern Standard Time,amazon,@Sylverstone14 Right on! We're sure you'll create some amazing works! 'A picture is a poem without words.' -Horace <Emoji: Pencil><Emoji: Winking face>,1,1,1,
9.74432E+17,15/03/2018,11:46:46 PM,Eastern Standard Time,amazon,"@theerinherself Thank you for the shout-out, Erin! We're delighted that you're enjoying the app!  <Emoji: Smiling face with smiling eyes>",0,0,0,
9.7442E+17,15/03/2018,11:01:27 PM,Eastern Standard Time,amazon,"Leave your comfort zone, but come back and visit it often. More #DayOneInsights from @susancain  http://amzn.to/insights-susancain … pic.twitter.com/d2wetwkHkZ",29,44,94,#DayOneInsights
9.74394E+17,15/03/2018,9:15:00 PM,Eastern Standard Time,amazon,"@Bartholomue The Prime Time Paradox: We're working on technology to get your order ready before you even think to place it. It's super secret though, so don't tell anyone.",1,0,3,
9.74392E+17,15/03/2018,9:07:29 PM,Eastern Standard Time,amazon,@MolleRobert We're so glad to see they arrived in time! Happy St. Patrick's Day! <Emoji: Four leaf clover>,1,1,3,
9.74309E+17,15/03/2018,3:41:00 PM,Eastern Standard Time,amazon,@McKenzieRaeM I don't see a problem with that! <Emoji: Face with stuck-out tongue>,1,1,1,
9.74179E+17,15/03/2018,7:01:29 AM,Eastern Standard Time,amazon,@drpgutierrez Thanks for taking the time to share your experience! We're thrilled to hear shopping was a breeze!,1,0,0,
9.74107E+17,14/03/2018,2:16:33 AM,Eastern Standard Time,amazon,"@mattf_music Thanks for the kind words! Wonderful to hear you've had such a good experience with us, Matt. Let us know if you ever need any help, we're always here to support you!",2,0,1,
9.74091E+17,14/03/2018,1:14:30 AM,Eastern Standard Time,amazon,@AnnaLDavis1 Looks like you've got some reading to do this weekend! We hope you enjoy your book!,0,1,1,
9.74058E+17,14/03/2018,11:02:58 PM,Eastern Standard Time,amazon,An independent fashion designer creates a multi-million dollar business online. Become an entrepreneur on Amazon:  https://amzn.to/stories  pic.twitter.com/zDfg9jgpXJ,30,44,113,
9.74026E+17,14/03/2018,8:53:28 PM,Eastern Standard Time,amazon,@ricaird It's purr-fect for a little cat nap! <Emoji: Smiling cat face with open mouth><Emoji: Sleeping symbol>,0,1,0,
9.73732E+17,13/03/2018,1:28:00 AM,Eastern Standard Time,amazon,@MagnumPeeEye 10 years!? Woohoo! <Emoji: Party popper><Emoji: Smiling face with smiling eyes>,2,0,1,
9.73718E+17,13/03/2018,12:30:41 AM,Eastern Standard Time,amazon,@kishanputta Nicely done! Thanks for making us a part of your day! <Emoji: Bicycle><Emoji: Open book><Emoji: Person raising both hands in celebration>,0,0,0,
9.73698E+17,13/03/2018,11:10:28 PM,Eastern Standard Time,amazon,@spimentelly It looks like Ava has some Prime painting skills! Keep up the great work! <Emoji: Female artist><Emoji: Smiling face with smiling eyes>,0,0,3,
9.73643E+17,13/03/2018,7:34:00 PM,Eastern Standard Time,amazon,"@mskerrclass We love this outside the box lesson! (Don't get us wrong, boxes are great <Emoji: Winking face>). Any other Amazon related lessons coming up?",1,0,0,
9.73643E+17,13/03/2018,7:32:27 PM,Eastern Standard Time,amazon,@TwitchSchwarp You're welcome! Enjoy! ^SW,0,0,0,
9.73643E+17,13/03/2018,7:31:24 PM,Eastern Standard Time,amazon,@autumnbreezed We got you! <Emoji: Flexed biceps><Emoji: Smiling face with sunglasses>,0,0,1,
9.73635E+17,13/03/2018,7:02:04 PM,Eastern Standard Time,amazon,"Introverts and extroverts can work in harmony, if you remember these tips from Susan Cain. More #DayOneInsights for entrepreneurs:  http://amzn.to/insights-susancain … pic.twitter.com/fKIfzHJg2n",38,72,151,#DayOneInsights
9.73432E+17,12/03/2018,5:36:00 AM,Eastern Standard Time,amazon,@leahcamilaa We love you too! <Emoji: Smiling face with open mouth and smiling eyes>,1,0,3,
9.73351E+17,12/03/2018,12:11:00 AM,Eastern Standard Time,amazon,@ellenacampbell So fun! What's your favorite skill to use? We love asking Alexa for measurement conversions while cooking.,2,0,1,
9.73324E+17,12/03/2018,10:24:27 PM,Eastern Standard Time,amazon,"@RyanThisWayyy Are you seeing a pupperino in your time capsule? <Emoji: Eyes> If so, we may pawsibly need pictures for confurmation. <Emoji: Dog face>",0,0,0,
9.73308E+17,12/03/2018,9:20:00 PM,Eastern Standard Time,amazon,"@RyanThisWayyy We forgot to mention step 4. It may or may not turn your awesome thing into a cat. We keep getting reports of people checking on their Amazon Time Capsule and finding a cat, but hardly anyone seems to be complaining. We're looking into it.",1,0,0,
9.73307E+17,12/03/2018,9:18:27 PM,Eastern Standard Time,amazon,@Jdogg1022 That is a sweet deal!,0,0,0,
9.73255E+17,12/03/2018,5:51:26 PM,Eastern Standard Time,amazon,@andrewwcox It's not easy being green.. or patient.,0,0,1,
9.73255E+17,12/03/2018,5:49:00 PM,Eastern Standard Time,amazon,@vrs440 Thanks for sharing your experience! We're so glad your neighbour was able to receive the package for you!,1,1,1,
9.73012E+17,11/03/2018,1:44:38 AM,Eastern Standard Time,amazon,"@Miss_OLopez * No relation to Primenesia, natch. <Emoji: Winking face>",0,0,2,
9.72989E+17,11/03/2018,12:14:03 AM,Eastern Standard Time,amazon,@jesskrystyn So wonderful to hear you're getting so much use from your Kindle Unlimited! What's your favorite book/series so far?,0,0,0,
9.72958E+17,11/03/2018,10:10:28 PM,Eastern Standard Time,amazon,@TrishaBrauer That sounds like a brilliant idea! We'd like to make sure #sundayfunday is extended. Please give us your details here:  http://amzn.to/2p6VZwm ,0,0,2,#sundayfunday
9.72886E+17,11/03/2018,5:24:00 PM,Eastern Standard Time,amazon,"@squiii For you, we'd deliver on any day of the week! <Emoji: Face savouring delicious food><Emoji: Package>",0,0,1,
9.72706E+17,10/03/2018,5:29:00 AM,Eastern Standard Time,amazon,@Becca_Crum Fuzzy boots...score! <Emoji: Womans boots> We're happy we could help!,0,0,1,
9.72706E+17,10/03/2018,5:29:00 AM,Eastern Standard Time,amazon,"@sullivanjaime We love you too! <Emoji: Two hearts> We know how tough moving can be, and are so happy we can help the process. Hope you enjoy your new home! <Emoji: House building>",0,0,0,
9.72625E+17,10/03/2018,12:06:31 AM,Eastern Standard Time,amazon,@donovanghunter2 So fun! We're happy you found the @treasuretruck! Which Funko Pops were you able to score today?,1,0,1,
9.72622E+17,10/03/2018,11:55:32 PM,Eastern Standard Time,amazon,@Agricai BUBBLES! Looks like a fun day to pop on by the @treasuretruck!,1,0,2,
9.72621E+17,10/03/2018,11:51:30 PM,Eastern Standard Time,amazon,"@x_RemainingCDG We love to hear feedback like this, thank you! <Emoji: Smiling face with heart-shaped eyes>",0,1,1,
9.72577E+17,10/03/2018,8:57:38 PM,Eastern Standard Time,amazon,@smoochiehuahua We hope this thoughtful gift from your Human brings you many hours of merriment and gnawing. Bone Appetit!,0,0,0,
9.72572E+17,10/03/2018,8:35:00 PM,Eastern Standard Time,amazon,@ImSoRetroV We think it looks eggcellent! <Emoji: Hatching chick>  We see some paw patrol in there. Which character is her favorite?,0,0,0,
9.72306E+17,09/03/2018,2:58:35 AM,Eastern Standard Time,amazon,@EpicMew2 YARRRRRRR BE WELCOME!! <Emoji: Pirate flag>,1,1,2,
9.72256E+17,09/03/2018,11:41:56 PM,Eastern Standard Time,amazon,@LoveWhatYou_Sie Thank you for the kind words! We have the best customers! <Emoji: Smiling face with smiling eyes>,0,0,1,
9.72254E+17,09/03/2018,11:32:52 PM,Eastern Standard Time,amazon,"After a back injury, Day created a DIY stand-up desk. But she didn't stop there. Become an entrepreneur on Amazon:  https://amzn.to/stories  pic.twitter.com/B5VEfBSIFL",34,41,125,
9.72248E+17,09/03/2018,11:08:36 PM,Eastern Standard Time,amazon,"@ModelKnowledge Aww, we love you too! Thank you for such kind words!",0,1,2,
9.71972E+17,08/03/2018,4:54:33 AM,Eastern Standard Time,amazon,@tanvir_aloyouis This post gives us #Emotions!<Emoji: Multiple musical notes><Emoji: Multiple musical notes>,0,1,4,#Emotions
9.71898E+17,08/03/2018,11:58:16 PM,Eastern Standard Time,amazon,"To create a useful to-do list, make it S.M.A.R.T., as @cduhigg explains. More #DayOneInsights for entrepreneurs:  http://amzn.to/insights-charlesduhigg … pic.twitter.com/ZoMurLlzAG",31,51,100,#DayOneInsights
9.71875E+17,08/03/2018,10:27:00 PM,Eastern Standard Time,amazon,@capymaras They say every picture tells a story. This one helps you see that your package was safely delivered. That sounds like a story with a happy ending. <Emoji: Grinning face with smiling eyes>,1,1,4,
9.71841E+17,08/03/2018,8:13:00 PM,Eastern Standard Time,amazon,"When you shop on Amazon, you may be supporting one of the many female-owned and run businesses selling through Marketplace #IWD2018 http://amzn.to/2FiKTPU ",68,39,103,#IWD2018
9.71584E+17,07/03/2018,3:12:24 AM,Eastern Standard Time,amazon,@TaliaaHicks So fun! What's your favorite category?,2,0,2,
9.71553E+17,07/03/2018,1:08:04 AM,Eastern Standard Time,amazon,@EP_Allie A 12 ft inflatable raft!? That's going to be so much fun! <Emoji: Grinning face with smiling eyes><Emoji: Grinning face with smiling eyes>,2,0,0,
9.71521E+17,07/03/2018,10:59:00 PM,Eastern Standard Time,amazon,@Sandy_CheeksxO And we love our awesome customers!,1,1,1,
9.71506E+17,07/03/2018,10:01:39 PM,Eastern Standard Time,amazon,This entrepreneur turned her very bad day into a life-changing business opportunity. Become an entrepreneur on Amazon  https://amzn.to/stories  pic.twitter.com/zGX4vuSoHr,35,32,84,
9.71477E+17,07/03/2018,8:05:31 PM,Eastern Standard Time,amazon,@CoolZebra66 This is what we love to hear. Thank YOU for being a great customer. We're always here for you if needed.,2,0,0,
9.71477E+17,07/03/2018,8:05:31 PM,Eastern Standard Time,amazon,@DawnMPace We're happy to help keep your little one entertained! Enjoy the rest of your snow day! <Emoji: Snowman>,1,0,1,
9.71434E+17,07/03/2018,5:14:00 PM,Eastern Standard Time,amazon,@WhippetRun What a purr-fect picture! It seems im-paw-sible to beat that smile! <Emoji: Smiling cat face with open mouth>,2,0,0,
9.71241E+17,06/03/2018,4:26:54 AM,Eastern Standard Time,amazon,"@mazzyjack I'm sorry, we have a strict no return policy for liquids and items needing refrigeration. We suggest building a fort and lining it with Amazon boxes for warmth. <Emoji: Snowman>",1,0,4,
9.71221E+17,06/03/2018,3:09:31 AM,Eastern Standard Time,amazon,Thanks! <Emoji: Face with cowboy hat>,0,0,0,
9.71217E+17,06/03/2018,2:52:00 AM,Eastern Standard Time,amazon,"@aquamarine2013 <Emoji: Birthday cake><Emoji: Books><Emoji: Multiple musical notes> Happy book-day to you! Happy book-day to you! Happy book-day, dear Monica! Happy book-day to you! <Emoji: Multiple musical notes><Emoji: Books><Emoji: Birthday cake>",0,0,2,
